scientificName
Eoconodon gaudrianus (Cope)
Eoconodon heilprinianus Matthew
Eoconodon heilpurianus (Cope)
Eoconodon sp
Goniacodon levisanus (Cope)
Goniacodon sp
"Lambertocyon gingerichi Gunnell, 1994"
Lambertocyon sp
Loxolophus hyattianus (Cope)
"Loxolophus pentacus Cope, 1888"
"Loxolophus priscus Cope, 1888"
Loxolophus sp
"Loxolophus spiekeri Gazin, 1938"
"Mentoclaenodon acrogenius (Gazin, 1956)"
Metachriacus provocator Simpson
Metachriacus punitor Simpson
Metachriacus sp
"Mimotricentes angustidens Simpson, 1937"
"Mimotricentes fremontensis (Gazin, 1956)"
Mimotricentes latidens Gidley in Simpson
Mimotricentes sp
"Mimotricentes tedfordi McKenna & Lofgren, 2003"
"Neoclaenodon latidens Gidley, 1919"
"Neoclaenodon montanensis Gidley, 1919"
Neoclaenodon montanus Gidley
"Neoclaenodon silberlingi Gidley, 1919"
Neoclaenodon sp
Oxyclaenus antiquus Cope
Oxyclaenus cuspidatus Cope
Oxyclaenus pearcei Gazin
Oxyclaenus simplex Cope
Oxyclaenus sp
Paradoxodon ruetimeyeranus (Cope)
Princetonia sp
"Princetonia yalensis Gingerich, 1989"
Prothryptacodon furens Simpson
Protochriacus priscus (Cope)
Protogonodon biatheles Gazin
Protogonodon kimbetovius Gazin
Protogonodon montanus Gidley
Protogonodon pentacus (Cope)
Protogonodon protogonioides
Protogonodon sp
Protogonodon spiekeri Gazin
Protungulatum donnae Sloan & Van Valen
Protungulatum sp
Sarcothraustes coryphaeus Cope
Spanoxyodon latrunculus Simpson
"Thryptacodon antiquus Matthew, 1915"
Thryptacodon australis Simpson
Thryptacodon barnae
Thryptacodon belli Gazin
"Thryptacodon demari Gazin, 1956"
Thryptacodon loisi
"Thryptacodon orthogonius Russell, 1929"
Thryptacodon sp
Tricentes bucculentus Cope
"Tricentes elassus Gazin, 1941"
"Tricentes fremontensis Gazin, 1956"
Tricentes sp
"Tricentes subtrigonus (Cope, 1881)"
Triisodon heilpinianus Cope
Triisodon quivirensis Cope
Triisodon sp
Anatolostylops sp
Ardea herodias Linnaeus
Ardea sellardsi Shufeldt
Ardeola virescens (Linnaeus)
Botaurus lentiginosus (Montagu)
"Butorides virescens (Linnaeus, 1758)"
Casmerodius albus (Linnaeus)
Egretta caerulea (Linnaeus)
Egretta sp
Egretta thula (Molina)
Florida caerulea (Linnaeus)
Gnotornis aramiellus Wetmore
Hydranassa tricolor (Muller)
Ixobrychus exilis (Gmelin)
Nyctanassa sp
Nyctanassa violacea (Linnaeus)
Nycticorax nycticorax (Linnaeus)
Nycticorax sp
Argentina hampshirensis Schubert
Bathylagus sp
Lygisma tenax Jordan
Ariopsis sp
Arius felichthys
Arius sp
Astephas antiquus (Leidy)
Astephas sp
Galeichthys marinus
Rhineastes arcuatus Cope
Rhineastes calvus Cope
Rhineastes pectinatus Cope
Rhineastes peltatus Cope
Rhineastes radulus Cope
Rhineastes smithi Cope
Rhineastes smithii Cope
Rhineastes sp
"Tatenectes laramiensis O'Keefe & Street, 2009"
Crivadiatherium mackennai Radulesco
Palaeomasia kansui Ozansoy
"Ascalabos voithii Münster, 1839"
"Tharsis dubius (Blainville, 1818)"
"Askeptosaurus italicus Nopsca, 1925"
"Aspidorhynchus acutirostris (Blainville, 1818)"
Aspidorhynchus arawaki Brito
Aspidorhynchus comptoni Agassiz
Aspidorhynchus sp
Belonostomus comptoni Agassiz
Belonostomus muensteri Dunkle
Belonostomus sp
"Belonostomus tenuirostris (Agassiz, 1833)"
Vinctifer compteni Agassiz
Astrapotherium magnum (Owen)
Astrapotherium sp
Astraspis desiderata Walcott
Astraspis sp
Asterolepis clarkei Eastman
Asterolepis maxima (Agassiz)
Asterolepis ornata Eichwald
Asterolepis sp
Bothriolepis canadensis (Whiteaves)
Bothriolepis coloradensis Eastman
Bothriolepis darbiensis Denison
Bothriolepis minor Newberry
Bothriolepis nitida (Leidy)
Bothriolepis sp
Bothriolepis traquairi Bryant
Bothriolepis virginiensis Weems et al.
Pterichthyodes cancriformis Agassiz
Pterichthyodes milleri Agassiz
Atherina macrocephala Woodward
"Aublysodon mirandus Leidy, 1868"
Aublysodon sp
Aulacocephalodon baini (Owen)
Pelanomodon sp
Aulostoma bolcense
"Tyleria necopinata Parin, 1993"
Avisaurus archibaldi Brett-Surman & Paul
Concornis lacustris Sanz & Buscalioni
"Bennettazhia oregonensis (Gilmore, 1928)"
"Quetzalcoatlus northropi Lawson, 1975"
"Navajodactylus boerei Sullivan & Fowler, 2011"
"Baena antiqua Lambe, 1902"
"Baena arenosa Leidy, 1870"
"Baena escavada Hay, 1908"
"Baena hatcheri Hay, 1901"
"Baena hayi Gilmore, 1916"
"Baena nodosa Gilmore, 1916"
"Baena ornata Gilmore, 1935"
"Baena ponderosa Cope, 1872"
Baena sp
"Boremys albertensis Gilmore, 1919"
"Boremys grandis Gilmore, 1935"
Boremys sp
"Chisternon hebraicum (Cope, 1872)"
"Chisternon interpositum Hay, 1909"
"Chisternon undatum Leidy, 1871"
"Compsemys parva Hay, 1910"
"Compsemys puercensis Gilmore, 1919"
Compsemys sp
"Compsemys torrejonensis Gilmore, 1919"
"Compsemys vafer Hay, 1910"
"Compsemys victa Leidy, 1856"
"Denazinemys nodosa Lucas & Sullivan, 2006"
"Denazinemys ornata Lucas & Sullivan, 2006"
Eubaena hatcheri
"Neurankylus baueri Gilmore, 1916"
Neurankylus sp
"Neurankylus wyomingensis Gilmore, 1919"
"Scabremys ornata Sullivan et al., 2012"
"Thescelus hemispherica Gilmore, 1935"
"Thescelus insiliens Hay, 1908"
Trachemys sp
Bagre marinus (Mitchill)
Bagre sp
Bagrus sp
Bucklandium sp
Claibornichthys troelli Dante & Frizzell
Felichthys stauroforus Lynn
Balaena dubusi
Balaena larteti
Balaena meneghinii
Balaena montalionis
Balaena mysticetus
Balaena primigenia
Balaena primigenia Van Beneden
"Balaena ricei Westgate & Whitmore, 2002"
Balaena sp
Balaenella brachyrhynus
Balaenella sp
Balaenidae sp
Balaenotus insignis Van Beneden
Balaenotus orcianensis
Balaenula astensis
Balaenula balaenopsis Van Beneden
Balaenula insignis (Van Beneden)
Balaenula sp
Balenotus lawleyi
Eubalaena belgica
Eubalaena glacialis
Eubalaena shinshuensis
Eubalaena sp
Morenocetus parvus
Morenocetus sp
Archaeobalaenoptera castriarquati
Archaeobalaenoptera sp
Balaenoptera acutorostrata
Balaenoptera acutorostrata Lacepede
Balaenoptera bonaerensis
Balaenoptera borealina
Balaenoptera borealina Van Deinse
Balaenoptera borealis Lesson
Balaenoptera borealis Cope
Balaenoptera capensis
Balaenoptera cephalus
Balaenoptera cortesii
Balaenoptera davidsonii
Balaenoptera edeni
Balaenoptera fasciata
Balaenoptera floridana
Balaenoptera hubachi
Balaenoptera leucopteron
Balaenoptera minutis
Balaenoptera musculoides Van Beneden
Balaenoptera musculus (Linnaeus)
Balaenoptera musculus Linnaeus
Balaenoptera omurai
Balaenoptera patachonica
Balaenoptera physalus
Balaenoptera physalus (Linnaeus)
Balaenoptera rostratella
Balaenoptera ryani
Balaenoptera sibbaldina
Balaenoptera siberi
Balaenoptera similis
Balaenoptera sp
Balaenoptera sursiplana Cope
Balaenoptera syncondylus
Balaenoptera taiwanica
Burtinopsis sp
Cetotheriophanes capellinii
Cetotheriophanes cuvieri
Cetotheriophanes sp
Idiocetus guicciardinii
Idiocetus sp
Idiocetus tsugarensis
Megaptera bellicosa
Megaptera braziliensis
Megaptera expansa Cope
Megaptera gigas
Megaptera indica
Megaptera miocaena Kellogg
Megaptera mysticetoides
Megaptera novaeangliae
Megaptera ophysia
Megaptera sp
Mesoteras kerrianus Cope
Plesiocetus brialmontii Van Beneden
Plesiocetus crassangulum (Cope)
Plesiocetus dyticus
Plesiocetus garopii
Plesiocetus gervaisii
Plesiocetus latifrons
Plesiocetus laxatus
Plesiocetus longifrons
Plesiocetus occidentalis
Plesiocetus robustus
Plesiocetus sp
Plesiocetus sprangi
Plesiocetus verus
Aluterus sp
Balistes sp
Mola chelonopsis Weems
"Baptornis advenus Marsh, 1877"
Baptornis sp
Barberenia araujoae Bonaparte
Quirogatherium major Bonaparte
Leptolambda schmidti Patterson & Simons
Ancalecetus simonsi
Ancalecetus sp
"Basilosaurus brachyspondylus (Muller, 1849)"
"Basilosaurus cetoides (Owen, 1839)"
"Basilosaurus drazindai Gingerich, 1997"
"Basilosaurus isis Andrews, 1904"
Basilosaurus sp
Basiloterus hussaini
Basiloterus sp
Chrysocetus healyorum
Chrysocetus sp
Cynthiacetus maxwelli
Cynthiacetus sp
"Dorudon atrox (Andrews, 1906)"
Dorudon serratus Gibbes
Dorudon sp
Kekenodon onamata Hector
Kekenodon sp
Masracetus markgrafi
Masracetus sp
Metasqualodon harwoodi Hall
"Ocucajea pickling Uhen et al., 2011"
Phococetus sp
Phococetus vasconum (Delfortrie)
Pontobasileus tuberculatus Leidy
Pontogeneus brachyspondylus (Muller)
Pontogeneus priscus Leidy
Saghacetus osiris
Saghacetus sp
Stromerius nidensis
Stromerius sp
"Supayacetus muizoni Uhen et al., 2011"
"Zeuglodon (Basilosaurus) cetoides Owen, 1839"
"Zeuglodon cetoides Owen, 1839"
Zeuglodon sp
Zygorhiza kochii (Riechenbach)
Zygorhiza kochii
Zygorhiza kochii (Reichenbach)
Zygorhiza sp
Bathornis celeripes Wetmore
Bathornis geographicus Wetmore
Bathornis sp
Bathornis veredus Wetmore
Opsanus sp
"Opsanus tau (Linnaeus, 1766)"
Batrachosauroides dissimulans
Batrachosauroides sp
"Opisthotriton kayi Auffenberg, 1961"
Opisthotriton sp
Bauria cynops
Bauria sp
Microgomphodon oligocynus Seeley
"Sesamodon browni Broom, 1905"
Sesamodon sp
Beryx eocenicus Frost
Birgeria groenlandica Stensio
Birgeria sp
Pharyngolepis oblongus Kiaer
Pterolepis nitidus Kiaer
Rhyncholepis parvulus Kiaer
"Aglyptorhynchus veneblesi Casier, 1966"
Bobasatrania groenlandica Stensio
Bobasatrania mahavavica
Bobasatrania mohavavica White
Bobasatrania sp
Asillahyllos sp
"Boavus brevis Marsh, 1871"
"Boavus idelmani Gilmore, 1938"
"Boavus occidentalis Marsh, 1871"
Boavus sp
"Calamagras murivorus Cope, 1873"
Calamagras sp
"Cheilophis huerfanoensis Gilmore, 1938"
"Epicrates inornatus Reinhardt, 1843"
"Epicrates striatus Fischer, 1856"
"Ogmophis arenarum Douglass, 1903"
